"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准變更日期"
"11435","82940591","韓特數位股份有限公司","臺北市松山區健康路156號5樓","張譽瀛","5400000","1101209"
"11436","82940728","晉康股份有限公司","臺北市內湖區瑞光路584號8樓","柯孫麒","19930000","1101214"
"11437","82940754","頌味佳股份有限公司","臺北市大安區羅斯福路2段105號4樓之1","Jean-Baptiste VAN ELSLANDE","4000000","1101217"
"11438","82940945","微生活知識科技股份有限公司","臺北市南港區市民大道7段100號1樓","陳秀宜","10000000","1101217"
"11439","82940972","金滿聚企業有限公司","新北市三重區中正南路193號","陳宥全","3000000","1101220"
"11440","82941016","保橋國際有限公司","臺北市中山區松江路54號9樓之2","","1000000","1101208"
"11441","82941091","麵對人生有限公司","南投縣埔里鎮南昌街87號1樓","石振助","1000000","1101223"
"11442","82941141","開鑫投資股份有限公司","臺北市信義區松德路64號4樓","莊淑雲","15874250","1101220"
"11443","82941254","晶密股份有限公司","臺北市大安區和平東路1段66號9樓","陳盈之","500000","1101210"
"11444","82941732","交個朋友創意有限公司","臺北市中正區中華路1段59號9樓","陳紫涵","1000000","1101227"
"11445","82941803","翔苑股份有限公司","臺北市信義區嘉興街200號","林彥廷","3000000","1101217"
"11446","82942269","維真文創有限公司","臺北市內湖區成功路4段192號15樓之8","張秩維","1000000","1101213"
"11447","82942943","超凡投資股份有限公司","臺北市信義區松德路64號4樓","莊淑雲","16660600","1101221"
"11448","82943035","立方建設開發股份有限公司","臺北市中正區北平東路30號14樓","陳毅修","7000000","1101207"
"11449","82943197","懷緯生技股份有限公司","臺北市中山區林森北路426號2樓","林瑞岳","20000000","1101229"
"11450","82945239","廣晉豐投資股份有限公司","臺南市北區公園路597巷35號1樓","劉麗滿","14581840","1101203"
"11451","82945603","龍辰物業管理顧問有限公司","臺南市鹽水區月港里三福路59之3號1樓","杜永霖","1270000","1101206"
"11452","82946130","岩漿實業股份有限公司","新竹縣竹東鎮二重里19鄰明星一路110號二樓","賴嘉玲","150818000","1101209"
"11453","82947638","元澄半導體科技股份有限公司","新竹市東區光復路二段2巷47號4樓之3","蕭文雄","12000000","1101215"
"11454","82947721","同新協力工業設計研究室有限公司","新竹縣竹北市高鐵七路65號15樓之5","許新","1000000","1101203"
"11455","82949208","瑞信企業股份有限公司","臺北市中山區南京東路1段25號6樓之3","曹存勤","29000000","1101229"
"11456","82949869","伊田生醫股份有限公司","新北市三重區中央南路126號2樓","林水成","1000000","1101206"
"11457","82950035","耀駿實業有限公司","臺南市永康區大橋里中華路900號1樓","黃耀民","200000","1101207"
"11458","82950561","家瑞開發建設有限公司","新北市新莊區福前街500之20號5樓","張家源","1000000","1101216"
"11459","82952977","西門町新大貿易有限公司","臺北市萬華區成都路22號","羅章延","5000000","1101203"
"11460","82953244","恆泰科技有限公司","新北市永和區永和路1段69號3樓","蔡恆盛","6000000","1101229"
"11461","82953820","崙宇股份有限公司","臺北市松山區八德路3段30號6樓","鄭俊琪","17000000","1101227"
"11462","82953835","滙豐源有限公司","新北市板橋區文化路1段362號31樓","SAN AIN","6300000","1101224"
"11463","82954525","第二曲線知識管理顧問有限公司","臺北市文山區保儀路109巷23弄1號2樓","洪雪珍","100000","1101227"
"11464","82957332","盛帷有限公司","新北市中和區中山路2段332巷27號10樓","馬國勝","3000000","1101216"
"11465","82957558","明秀營造有限公司","新北市板橋區重慶路93巷16之2號","吳峰明","10000000","1101228"
"11466","82957564","六六行銷有限公司","新北市汐止區新台五路2段204號地下3層之7","鄭志穎","250000","1101214"
"11467","82957678","卉豐食品有限公司","新北市蘆洲區民權路131巷3號","葉建豐","3000000","1101216"
"11468","82958563","諾葳奇股份有限公司","臺北市松山區南京東路4段130號3樓","王智民","8000000","1101208"
"11469","82958682","玉滿食品貿易有限公司","新北市汐止區福德一路117號12樓之3","梁維貞","1000000","1101220"
"11470","82959107","浤盛交通運輸有限公司","新北市樹林區保安二街59號4樓","邱奕慶","25000000","1101210"
"11471","82959578","云昱科技股份有限公司","臺北市中山區中山北路2段170號12樓","李偉業","1000000","1101207"
"11472","82960006","夥伴開發資產顧問股份有限公司","臺北市萬華區內江街36號","莊智能","1000000","1101221"
"11473","82960012","匯富科技有限公司","臺北市大同區南京西路57號3樓之10","許維㨗","12000000","1101208"
"11474","82960478","巨盟管理顧問股份有限公司","臺北市大安區敦化南路2段77號4樓","瞿志豪","10000000","1101227"
"11475","82960532","巴克文創股份有限公司","臺北市中正區愛國東路96號1樓","李主恩","500000","1101201"
"11476","82960553","遊麒資訊股份有限公司","臺北市中山區南京東路1段16號5樓之6","杜懷生","2980000","1101203"
"11477","82960651","台灣慕思寢具股份有限公司","臺北市中山區長安東路2段169之15號15樓","蔡育伸","10000000","1101220"
"11478","82961048","亞洲體育顧問股份有限公司","新北市新店區安民街368號（1樓）","MEHREN JAMES LAWRENCE","5000000","1101227"
"11479","82961292","宗創興業有限公司","臺北市中山區雙城街37巷9號","朱宜臻","1000000","1101209"
"11480","82962193","和土司有限公司","臺北市松山區南京東路4段133巷4弄26號1樓","魏代雯","300000","1101223"
"11481","82963593","奧茲國際有限公司","臺中市北區陝西東一街18號2樓之1","蔡佩玲","300000","1101206"
"11482","82963849","嘉銘蓁企業有限公司","臺中市大里區內新里中新街17號11樓","陳耿銘","1000000","1101217"
"11483","82963974","以勒國際投資股份有限公司","臺中市南區忠明南路789號13樓之1","尤以力","69800420","1101229"
"11484","82964100","可振資訊有限公司","臺中市南區崇倫北街190號","嚴美麗","5000000","1101221"
"11485","82964925","日商巨設地工透視科技股份有限公司","臺北市中山區南京東路2段101號11樓","天利 典弘","5000000","1101223"
"11486","82965348","台灣德福有限公司","臺東縣成功鎮信義里小馬路104號","CAMPBELL ABRAHAM JOSHUA","30000","1101214"
"11487","82965678","綠萊空間設計室內裝修工程有限公司","新北市汐止區東勢街201巷183號","羅子奇","1000000","1101203"
"11488","82966085","中光電智能感測股份有限公司","苗栗縣竹南鎮科北五路2號3樓","薛建秋","180000000","1101220"
"11489","82966114","敦泰投資股份有限公司","雲林縣斗南鎮東明里成功路39-16號1樓","洪培訓","25000000","1101203"
"11490","82966563","九大有限公司","嘉義市西區西平里玉山路135號","林東榮","81000000","1101203"
"11491","82966634","祥慶開發建設股份有限公司","彰化縣員林市新生里莒光路499號2樓","陳慶隆","5000000","1101229"
"11492","82967916","睿欣清潔有限公司","臺北市文山區興隆路1段165號","簡俊祥","2000000","1101224"
"11493","82968106","紅樹智慧平台股份有限公司","臺北市大同區民生西路362巷1號","林育慶","5520000","1101209"
"11494","82968160","劍遊科技股份有限公司","臺北市松山區復興北路1號14樓","林妍君","1000000","1101203"
"11495","82969203","鉞捷有限公司","臺中市北屯區軍功里軍功路二段461巷27號","林晏右","300000","1101220"
"11496","82969528","日通機械企業有限公司","臺中市北屯區廍子里環太東路626號3樓之6","吳佳澐","50000","1101229"
"11497","83043151","碰卡股份有限公司","臺中市中區大墩里三民路二段135號2樓","劉松旺","2000000","1101221"
"11498","83043357","有一茶飲有限公司","臺中市南區福順里忠明南路789號38樓之2","謝宇儒","850000","1101216"
"11499","83043477","迪密特投資股份有限公司","臺中市南屯區文心路一段218號7樓之1","魏玉萍","8000000","1101221"
"11500","83043997","震璟投資股份有限公司","臺中市西屯區廣福路352巷80號2樓","陳枝明","52683840","1101228"
"11501","83045186","炬邧投資股份有限公司","彰化縣秀水鄉安溪村張厝巷64-6號1樓","林本源","163640000","1101228"
"11502","83046116","晶佳順股份有限公司","新北市中和區中正路736號2樓之3","林長成","1495000","1101208"
"11503","83046328","利亞智能科技有限公司","新北市板橋區四川路1段6號","汪素青","1000000","1101217"
"11504","83046517","嵐鑫數位有限公司","臺中市北區金華里三民路三段266號6樓之5","李權芳","100000","1101216"
"11505","83047683","伯特利開發建設有限公司","宜蘭縣礁溪鄉吳沙村育英路90巷9號1樓","胡丞堯","2000000","1101215"
"11506","83047889","辰陽開發股份有限公司","桃園市桃園區同德里中埔五街28號11樓","凃昇利","5000000","1101210"
"11507","83048141","青垣砂石有限公司","桃園市蘆竹區內厝里東溪路210號","羅彩玉","10000000","1101221"
"11508","83048661","銘揚環保有限公司","桃園市桃園區泰昌十二街98號","周玲如","5000000","1101207"
"11509","83049161","方君傳媒有限公司","桃園市桃園區中正路1092號10樓","王方君","100000","1101229"
"11510","83049303","春秋建設股份有限公司","桃園市觀音區中正路252號","連怡婷","5000000","1101224"
"11511","83050595","窩客文化影像製作有限公司","臺北市信義區忠孝東路5段236巷3弄25號3樓","唐豐","200000","1101208"
"11512","83050960","鼎福創新有限公司","桃園市楊梅區青山一街153號15樓","余青","500000","1101216"
"11513","83051481","順興達隆企業有限公司","臺北市信義區永吉路318號5樓","葉妍欣","12000000","1101223"
"11514","83052279","没梗文創有限公司","臺北市中山區南京東路2段76號4樓","陳柏潔","1000000","1101230"
"11515","83052290","藝祈鑽有限公司","臺北市大安區忠孝東路4段162號12樓之4","張淯","10000000","1101227"
"11516","83052714","君頤廣告股份有限公司","新北市中和區民安街107號4樓","呂佳瑩","8000000","1101201"
"11517","83053039","特瑞斯海事技術服務股份有限公司","新北市汐止區新台五路1段93號24樓之7","廖良彬","510000000","1101210"
"11518","83053642","同正企業有限公司","臺北市萬華區民和街22號1樓","潘芊瑜","1200000","1101206"
"11519","83053690","漢富精密材料有限公司","新北市淡水區自強路80巷21號8樓","劉會明","1000000","1101208"
"11520","83054868","毅騰投資有限公司","新北市新莊區建國一路67號","柳振文","2000000","1101202"
"11521","83055374","斯麥爾國際物流有限公司","桃園市桃園區藝文一街88號19樓","黃美嘉","1000000","1101220"
"11522","83056036","低低調股份有限公司","臺北市松山區八德路4段636之2號2樓","李俊邑","75000","1101227"
"11523","83056795","師子王智慧學習股份有限公司","臺北市大安區師大路68巷1號","陳綠蔚","10000000","1101216"
"11524","83056900","明香有限公司","臺北市中正區博愛路80號9樓","黃清香","81642840","1101227"
"11525","83057274","宮藝室研所室內裝修設計有限公司","臺北市萬華區漢中街131號6樓之2","駱逸竹","1000000","1101220"
"11526","83057936","創翊有禮股份有限公司","連江縣北竿鄉塘岐村237號","蔡志誠","2000000","1101216"
"11527","83058549","肯特新能源有限公司","桃園市龍潭區中豐路461巷106弄76之5號11樓","徐佳蓉","100000","1101222"
"11528","83058983","喀瑪朵國際投資有限公司","臺中市北屯區文心路三段447號5樓","廖建碩","30500000","1101215"
"11529","83059548","源信人資股份有限公司","桃園市桃園區汴洲里幸福路87號(3樓)","游蜜雪","5000000","1101227"
"11530","83059717","唯隼股份有限公司","桃園市中壢區內定里內定二十街15巷32號（1樓）","鍾沛潔","1000000","1101229"
"11531","83059836","翊竑投資股份有限公司","桃園市中壢區福祥路288號(2樓)","黃漢忠","12000000","1101206"
